postTime,lon,lat,sog,cog,heading,rot
2025-07-01 09:20:33,119.55480333333334,32.194975,6.7,143.2,,
2025-07-01 09:22:03,119.55893666666668,32.192098333333334,13.7,125.1,,
2025-07-01 09:23:04,119.56324,32.190131666666666,14.9,113.2,,
2025-07-01 09:24:05,119.572635,32.18783166666667,13.9,104.1,,
2025-07-01 09:26:36,119.58348166666669,32.18678,12.3,92.8,,
2025-07-01 09:29:05,119.58931833333334,32.18667666666666,10.4,90.1,,
2025-07-01 09:31:06,119.595335,32.187216666666664,9.8,82.5,,
2025-07-01 09:34:06,119.60635833333332,32.189038333333336,12.8,76.0,,
2025-07-01 09:36:07,119.614555,32.19094833333333,11.8,76.9,,
2025-07-01 09:39:08,119.61290166666667,32.192946666666664,7.8,267.0,,
2025-07-01 09:41:09,119.60801333333332,32.19314333333333,7.5,278.9,,
2025-07-01 09:44:10,119.59956333333334,32.19325166666667,9.0,262.0,,
2025-07-01 09:46:10,119.59373833333332,32.192365,8.9,264.0,,
2025-07-01 09:48:11,119.58792166666667,32.19161666666667,8.9,262.7,,
2025-07-01 09:51:13,119.57917166666668,32.190983333333335,8.7,268.2,,
2025-07-01 09:53:13,119.57359833333334,32.192373333333336,9.0,290.8,,
2025-07-01 09:56:14,119.56549666666666,32.195591666666665,9.0,301.8,,
2025-07-01 09:58:15,119.560255,32.19799166666667,9.0,300.2,,
2025-07-01 10:01:46,119.55294833333332,32.203916666666665,8.1,337.5,,
2025-07-01 10:03:46,119.55129166666669,32.208155,8.6,332.6,,
2025-07-01 10:06:47,119.54783166666668,32.21411,7.1,351.7,,
2025-07-01 10:09:48,119.546925,32.220825,8.6,349.5,,
2025-07-01 10:12:49,119.54495833333333,32.225076666666666,2.8,325.1,,
2025-07-01 10:16:20,119.54473833333331,32.225316666666664,0.3,121.5,,
2025-07-01 10:23:22,119.54229,32.228966666666665,4.4,310.5,,
2025-07-01 10:30:25,119.538025,32.23285333333333,0.2,349.0,,
2025-07-01 10:45:30,119.53896666666668,32.23538666666666,1.4,342.0,,
2025-07-01 10:48:30,119.54072666666669,32.233851666666666,9.5,140.1,,
2025-07-01 10:51:29,119.54600166666668,32.22755333333333,12.3,145.9,,
2025-07-01 10:53:30,119.54939666666668,32.223618333333334,5.6,108.5,,
2025-07-01 10:57:00,119.54928833333334,32.22177166666667,5.3,174.3,,
2025-07-01 11:01:30,119.54933833333334,32.20983,14.5,184.5,,
2025-07-01 11:02:30,119.54928666666666,32.205765,14.7,176.9,,
2025-07-01 11:03:30,119.55020166666668,32.201766666666664,14.8,165.8,,
2025-07-01 11:06:31,119.55767,32.19256166666667,13.5,126.6,,
2025-07-01 11:08:01,119.56345833333332,32.189733333333336,14.0,112.9,,
2025-07-01 11:09:01,119.56788,32.18859833333333,14.2,105.4,,
2025-07-01 11:11:01,119.57704166666667,32.18687833333333,14.2,98.8,,
2025-07-01 11:12:02,119.581525,32.18672333333333,13.6,89.7,,
2025-07-01 11:13:31,119.58822833333332,32.18649666666666,13.7,91.6,,
2025-07-01 11:14:31,119.59268833333331,32.18667166666667,13.6,85.6,,
2025-07-01 11:15:31,119.597055,32.187216666666664,13.3,78.5,,
2025-07-01 11:16:31,119.6014,32.188091666666665,13.8,74.4,,
2025-07-01 11:18:02,119.60787833333332,32.189571666666666,13.1,76.6,,
2025-07-01 11:19:32,119.613955,32.19067833333333,12.1,74.7,,
2025-07-01 11:23:31,119.61199666666668,32.19323833333333,8.7,269.6,,
2025-07-01 11:25:31,119.60632666666666,32.193158333333336,8.9,268.6,,
2025-07-01 11:28:31,119.59706666666666,32.192546666666665,9.9,265.1,,
2025-07-01 11:31:02,119.58869,32.19171333333333,10.4,265.3,,
2025-07-01 11:35:02,119.57537833333332,32.19139333333333,9.9,275.4,,
2025-07-01 11:37:32,119.56785166666668,32.19392833333333,10.0,296.9,,
2025-07-01 11:40:02,119.56078666666669,32.19743166666667,10.0,301.8,,
2025-07-01 11:42:02,119.55537833333334,32.200736666666664,10.3,314.9,,
2025-07-01 11:44:33,119.55274,32.206943333333335,9.8,356.6,,
2025-07-01 11:47:02,119.55244166666668,32.21362833333333,9.7,356.5,,
2025-07-01 11:51:03,119.55201333333332,32.22461666666667,10.4,354.5,,
2025-07-01 11:53:03,119.55407833333334,32.23051,11.7,25.4,,
2025-07-01 11:55:03,119.55503166666666,32.235623333333336,6.5,356.1,,
2025-07-01 12:00:35,119.55417333333334,32.238405,0.0,295.6,,
2025-07-01 12:39:41,119.55418166666666,32.23838666666666,0.0,67.5,,
2025-07-01 13:30:48,119.55417666666666,32.238393333333335,0.0,210.7,,
2025-07-01 14:00:51,119.55418333333331,32.23838833333333,0.0,59.6,,
2025-07-01 14:30:55,119.554175,32.238391666666665,0.0,216.0,,
2025-07-01 15:00:59,119.554185,32.238398333333336,0.0,251.7,,
2025-07-01 15:31:03,119.55418333333331,32.238393333333335,0.0,267.2,,
2025-07-01 16:01:07,119.554175,32.23838833333333,0.0,288.6,,
2025-07-01 16:33:12,119.55417833333334,32.238391666666665,0.0,53.2,,
2025-07-01 17:03:16,119.55417333333334,32.23839666666667,0.0,66.1,,
2025-07-01 17:34:18,119.55417666666666,32.23840166666667,0.0,35.6,,
2025-07-01 18:22:24,119.55417166666666,32.238395,0.0,18.7,,
2025-07-01 19:06:32,119.55417,32.238391666666665,0.0,351.6,,
2025-07-01 19:36:37,119.55418833333331,32.23840333333333,0.0,203.3,,
2025-07-01 20:13:43,119.554175,32.238391666666665,0.0,237.3,,
2025-07-01 20:43:55,119.55419333333332,32.238393333333335,0.0,245.9,,
2025-07-01 21:20:08,119.55417,32.238393333333335,0.0,7.3,,
2025-07-01 21:50:19,119.55417666666666,32.23838333333333,0.0,189.6,,
2025-07-01 22:23:31,119.55419,32.23838833333333,0.0,147.3,,
2025-07-01 23:02:46,119.55419333333332,32.238385,0.0,285.1,,
2025-07-01 23:32:59,119.55419666666668,32.238395,0.0,27.9,,
2025-07-02 00:03:17,119.55419,32.23838666666666,0.0,222.3,,
2025-07-02 00:43:28,119.55418166666666,32.238391666666665,0.0,319.7,,
2025-07-02 01:13:34,119.55417833333334,32.2384,0.0,60.3,,
2025-07-02 01:52:40,119.55418333333331,32.2384,0.0,28.0,,
2025-07-02 02:28:46,119.55418166666666,32.23840333333333,0.0,274.4,,
2025-07-02 02:45:49,119.54655166666667,32.23652,7.5,245.7,,
2025-07-02 02:48:20,119.54403166666668,32.234586666666665,2.3,180.7,,
2025-07-02 02:54:53,119.54010333333332,32.23443833333334,4.4,312.7,,
2025-07-02 03:01:25,119.54116833333332,32.23324,8.2,140.6,,
2025-07-02 03:03:58,119.54582,32.22831166666667,9.4,143.4,,
2025-07-02 03:06:24,119.54861166666667,32.22276,7.3,167.1,,
2025-07-02 03:08:24,119.54932833333334,32.21937,6.6,173.3,,
2025-07-02 03:11:25,119.549595,32.211075,12.6,183.7,,
2025-07-02 03:12:56,119.54943333333334,32.20554,13.3,175.3,,
2025-07-02 03:14:27,119.55088166666668,32.20005833333333,13.4,163.3,,
2025-07-02 03:20:29,119.57231,32.18877,13.9,102.4,,
2025-07-02 03:22:29,119.58134166666666,32.187738333333336,13.5,94.9,,
2025-07-02 03:25:30,119.59042166666669,32.189645,4.4,327.6,,
2025-07-02 03:29:32,119.58188333333334,32.19009,8.9,274.7,,
2025-07-02 03:31:34,119.57617666666668,32.190308333333334,8.5,275.2,,
2025-07-02 03:33:35,119.5706,32.191253333333336,8.7,281.4,,
2025-07-02 03:35:36,119.56497666666668,32.19231833333333,8.7,281.8,,
2025-07-02 03:38:58,119.55713666666666,32.19638,7.0,306.0,,
2025-07-02 03:44:30,119.55495,32.19694,4.4,72.4,,
2025-07-02 03:49:01,119.55335,32.201753333333336,5.4,352.7,,
2025-07-02 03:51:32,119.55406666666669,32.19654166666667,16.0,146.3,,
2025-07-02 03:52:33,119.55762666666666,32.19325,15.8,133.5,,
2025-07-02 03:54:33,119.56125166666666,32.19031,2.6,179.3,,
2025-07-02 04:07:08,119.56181833333332,32.190085,0.6,94.9,,
2025-07-02 04:16:41,119.55879166666666,32.19148833333333,1.6,119.4,,
2025-07-02 04:19:42,119.55984833333332,32.191098333333336,1.2,90.4,,
2025-07-02 04:22:43,119.561375,32.190685,1.9,112.0,,
2025-07-02 04:28:16,119.57416333333332,32.187936666666666,14.7,96.1,,
2025-07-02 04:29:46,119.58143,32.18745666666667,14.9,93.0,,
2025-07-02 04:32:47,119.59519666666668,32.187958333333334,13.4,82.2,,
2025-07-02 04:33:48,119.59966166666666,32.18826166666667,13.5,84.6,,
2025-07-02 04:35:48,119.60746166666668,32.18973,12.3,79.0,,
2025-07-02 04:36:49,119.61164166666669,32.190673333333336,12.3,73.5,,
2025-07-02 04:38:49,119.61637333333331,32.192373333333336,5.0,41.6,,
2025-07-02 04:42:51,119.61497,32.192766666666664,5.7,264.1,,
2025-07-02 04:44:52,119.609785,32.1915,8.9,253.0,,
2025-07-02 04:46:53,119.60409666666666,32.19061166666667,9.0,265.6,,
2025-07-02 04:48:54,119.598605,32.189095,6.8,241.8,,
2025-07-02 04:50:54,119.60265166666667,32.188116666666666,9.0,85.1,,
2025-07-02 04:53:25,119.610665,32.189616666666666,9.4,76.4,,
2025-07-02 04:57:26,119.61629,32.19070833333333,6.2,272.3,,
2025-07-02 05:02:28,119.61367833333334,32.18985833333333,0.8,106.7,,
2025-07-02 05:05:30,119.61451666666666,32.19003166666667,1.0,80.2,,
2025-07-02 05:09:01,119.611655,32.189355,1.9,250.2,,
2025-07-02 05:12:03,119.60851666666667,32.188581666666664,3.0,251.7,,
2025-07-02 05:16:04,119.60653,32.18794833333333,3.0,254.1,,
2025-07-02 05:20:06,119.602285,32.1872,3.3,258.0,,
2025-07-02 05:24:37,119.60078833333333,32.186815,1.1,258.6,,
2025-07-02 05:27:38,119.600415,32.186391666666665,0.3,89.5,,
2025-07-02 05:30:39,119.60120833333332,32.186885,0.6,47.5,,
2025-07-02 05:33:40,119.60149666666666,32.18685833333333,0.6,102.8,,
2025-07-02 05:39:42,119.600845,32.18792833333333,1.2,68.1,,
2025-07-02 05:45:45,119.60115,32.18837166666667,3.4,82.2,,
2025-07-02 05:49:45,119.60984333333332,32.189881666666665,7.2,72.3,,
2025-07-02 05:51:47,119.61489166666668,32.19129,10.3,67.2,,
2025-07-02 05:55:48,119.61372666666666,32.191715,3.5,240.4,,
2025-07-02 06:02:21,119.61607,32.190965,5.7,86.8,,
2025-07-02 06:05:22,119.61505666666666,32.192805,5.3,257.3,,
2025-07-02 06:08:23,119.607675,32.19128333333333,7.5,262.6,,
2025-07-02 06:11:25,119.60017333333332,32.190711666666665,7.6,263.4,,
2025-07-02 06:15:26,119.59020166666669,32.190261666666665,7.3,265.7,,
2025-07-02 06:17:57,119.58423666666668,32.19009666666667,7.2,273.1,,
2025-07-02 06:19:58,119.578955,32.190235,8.7,270.6,,
2025-07-02 06:22:28,119.57083666666666,32.190976666666664,9.1,285.9,,
2025-07-02 06:24:29,119.56665666666666,32.192215,5.5,293.3,,
2025-07-02 06:28:00,119.56206333333331,32.19457333333333,5.4,310.2,,
2025-07-02 06:31:02,119.558205,32.19654666666667,5.6,303.5,,
2025-07-02 06:34:03,119.55466833333334,32.19999,5.6,329.0,,
2025-07-02 06:38:33,119.552195,32.208443333333335,10.6,359.6,,
2025-07-02 06:42:04,119.55178166666668,32.21870666666667,10.0,357.4,,
2025-07-02 06:44:34,119.55037666666666,32.22463,8.1,321.5,,
2025-07-02 06:46:35,119.54826833333334,32.22687333333333,3.5,330.9,,
2025-07-02 06:49:06,119.54638,32.229441666666666,8.3,305.8,,
2025-07-02 06:51:37,119.541925,32.22969166666667,1.1,284.1,,
2025-07-02 06:54:38,119.539745,32.23208,4.4,323.9,,
2025-07-02 06:59:10,119.53950166666668,32.23603166666667,3.3,30.5,,
2025-07-02 07:02:41,119.53955166666668,32.235838333333334,0.1,171.6,,
2025-07-02 07:05:41,119.53952166666669,32.23571666666667,0.9,309.0,,
2025-07-02 07:09:42,119.54116,32.233555,8.7,137.5,,
2025-07-02 07:11:43,119.54544666666666,32.22891,10.5,143.3,,
2025-07-02 07:14:13,119.54894166666666,32.22450833333333,3.2,87.9,,
2025-07-02 07:19:15,119.54945166666668,32.220621666666666,7.2,173.0,,
2025-07-02 07:21:16,119.54983,32.216535,7.2,176.5,,
2025-07-02 07:25:47,119.55149666666668,32.198973333333335,14.8,154.9,,
2025-07-02 07:28:48,119.56112166666666,32.19080666666667,13.7,119.3,,
2025-07-02 07:29:48,119.56476333333332,32.18977666666667,10.4,106.2,,
2025-07-02 07:32:50,119.57669833333334,32.18786166666667,14.5,101.0,,
2025-07-02 07:34:50,119.5861,32.18715,14.1,89.7,,
2025-07-02 07:35:50,119.59058833333332,32.18711833333333,13.6,89.8,,
2025-07-02 07:36:51,119.59489,32.18736166666667,12.8,86.3,,
2025-07-02 07:37:51,119.59935,32.18774333333333,13.6,83.4,,
2025-07-02 07:38:52,119.60367333333332,32.188431666666666,12.9,77.3,,
2025-07-02 07:39:52,119.60755,32.18928,12.2,75.6,,
2025-07-02 07:40:52,119.61123166666668,32.19014833333333,10.7,73.3,,
2025-07-02 07:43:23,119.61606833333332,32.19058166666667,3.4,239.2,,
2025-07-02 07:45:54,119.61168166666668,32.19086166666666,7.0,285.5,,
2025-07-02 07:49:26,119.603665,32.191105,7.1,265.4,,
2025-07-02 07:51:56,119.597925,32.1906,7.0,266.6,,
2025-07-02 07:56:28,119.59295833333331,32.18876,4.2,216.4,,
2025-07-02 08:01:30,119.591985,32.187675,0.2,297.1,,
2025-07-02 08:04:31,119.59344833333331,32.187623333333335,1.7,98.4,,
2025-07-02 08:07:32,119.59478666666666,32.187493333333336,0.7,81.5,,
2025-07-02 08:13:34,119.59599833333333,32.187113333333336,0.6,104.4,,
2025-07-02 08:18:05,119.60560166666669,32.18871,8.2,74.4,,
2025-07-02 08:20:07,119.61109166666668,32.190043333333335,8.7,75.9,,
2025-07-02 08:22:37,119.61658666666666,32.19222166666667,4.0,0.3,,
2025-07-02 08:27:09,119.609505,32.19141833333333,6.8,264.1,,
2025-07-02 08:30:09,119.60341,32.18919666666667,5.8,251.9,,
2025-07-02 08:33:11,119.59984,32.18812833333333,3.8,248.1,,
2025-07-02 08:40:44,119.60545,32.188401666666664,7.1,75.2,,
2025-07-02 08:43:15,119.61223666666666,32.19032833333333,8.3,74.0,,
2025-07-02 08:48:17,119.611925,32.191853333333334,5.3,263.7,,
2025-07-02 08:52:19,119.60433166666668,32.19023166666667,4.3,239.6,,
2025-07-02 09:02:22,119.60601166666666,32.18873333333333,8.1,76.7,,
2025-07-02 09:04:23,119.61108333333334,32.18998333333333,7.3,72.4,,
2025-07-02 09:06:53,119.61687833333332,32.191085,5.3,97.5,,
2025-07-02 09:09:25,119.61023,32.19038333333334,9.1,285.7,,
2025-07-02 09:11:25,119.60425333333332,32.192135,9.4,284.3,,
2025-07-02 09:13:26,119.59813666666666,32.19241666666667,9.5,270.3,,
2025-07-02 09:15:27,119.59183,32.191875,9.8,263.0,,
2025-07-02 09:17:58,119.58381833333334,32.19092666666667,9.8,260.9,,
2025-07-02 09:19:58,119.57746166666666,32.191203333333334,9.7,282.7,,
2025-07-02 09:23:30,119.56685666666668,32.19482166666667,9.9,292.8,,
2025-07-02 09:25:31,119.56067166666666,32.197541666666666,11.3,299.1,,
2025-07-02 09:29:02,119.552155,32.205025,10.3,350.8,,
2025-07-02 09:31:32,119.55273,32.212738333333334,11.4,4.3,,
2025-07-02 09:33:33,119.5526,32.21911333333333,11.2,358.6,,
2025-07-02 09:35:33,119.55192,32.225475,11.6,2.8,,
2025-07-02 09:38:34,119.554915,32.234985,7.7,9.3,,
2025-07-02 09:41:35,119.55387166666668,32.23838833333333,1.9,310.7,,
2025-07-02 09:47:36,119.55385166666667,32.238413333333334,0.0,331.4,,
2025-07-02 10:17:43,119.55385666666666,32.23842833333333,0.0,291.7,,
2025-07-02 10:50:48,119.55386666666666,32.238413333333334,0.0,75.0,,
2025-07-02 11:20:54,119.553855,32.23840666666667,0.0,180.1,,
2025-07-02 11:50:57,119.55388166666668,32.238416666666666,0.0,10.5,,
2025-07-02 12:24:00,119.55385833333334,32.238413333333334,0.0,236.7,,
2025-07-02 12:57:04,119.55385166666667,32.23838833333333,0.0,173.2,,
2025-07-02 13:30:08,119.553855,32.2384,0.0,38.3,,
2025-07-02 14:03:14,119.55384666666669,32.2384,0.0,93.0,,
2025-07-02 14:33:19,119.553855,32.23840666666667,0.0,242.4,,
2025-07-02 15:03:23,119.55386333333334,32.23841,0.0,325.9,,
2025-07-02 15:33:27,119.55385666666666,32.238398333333336,0.0,214.7,,
2025-07-02 16:03:30,119.55386833333333,32.23841,0.0,264.6,,
2025-07-02 16:36:35,119.55387333333331,32.238413333333334,0.0,64.7,,
2025-07-02 17:06:39,119.55387166666668,32.23840166666667,0.0,103.8,,
2025-07-02 17:36:43,119.55386666666666,32.23840333333333,0.0,273.1,,
2025-07-02 18:06:49,119.55385833333334,32.2384,0.0,277.2,,
2025-07-02 18:36:54,119.55387166666668,32.2384,0.0,161.3,,
2025-07-02 19:07:00,119.553865,32.238393333333335,0.1,266.3,,
2025-07-02 19:43:05,119.553865,32.238416666666666,0.0,350.6,,
2025-07-02 20:16:10,119.55386,32.23840166666667,0.0,298.6,,
2025-07-02 20:46:16,119.55387166666668,32.23840833333333,0.1,254.2,,
2025-07-02 21:16:27,119.55386,32.238398333333336,0.0,95.6,,
2025-07-02 21:55:42,119.55386,32.23840833333333,0.0,71.9,,
2025-07-02 22:10:47,119.54984666666668,32.22446333333333,10.9,170.4,,
2025-07-02 22:12:48,119.55052666666668,32.218666666666664,10.3,177.6,,
2025-07-02 22:15:19,119.5503,32.211198333333336,11.0,183.7,,
2025-07-02 22:17:50,119.55024333333331,32.20323833333333,11.5,173.2,,
2025-07-02 22:21:51,119.556285,32.19367333333334,9.7,129.0,,
2025-07-02 22:23:52,119.56185,32.19096666666667,10.0,114.5,,
2025-07-02 22:26:23,119.56986666666668,32.188808333333334,10.5,103.2,,
2025-07-02 22:29:24,119.58010333333333,32.18767,10.4,91.4,,
2025-07-02 22:35:27,119.60105833333331,32.18869,10.0,81.5,,
2025-07-02 22:42:30,119.61863,32.19291,4.0,68.9,,
2025-07-02 22:45:31,119.62091833333334,32.193736666666666,1.6,73.7,,
2025-07-02 22:58:36,119.61437166666668,32.19233666666667,3.6,258.1,,
2025-07-02 23:05:39,119.59923,32.190718333333336,9.9,267.1,,
2025-07-02 23:07:40,119.59273333333331,32.190385,9.8,266.0,,
2025-07-02 23:09:41,119.58641166666666,32.19000833333333,9.5,267.1,,
2025-07-02 23:11:41,119.58019,32.18984666666667,9.5,270.2,,
2025-07-02 23:16:13,119.56578,32.1929,11.7,301.3,,
2025-07-02 23:18:14,119.55930333333332,32.196443333333335,12.0,305.7,,
2025-07-02 23:20:45,119.55297666666668,32.20278666666667,12.0,333.8,,
2025-07-02 23:21:45,119.55214,32.20595333333333,11.6,358.0,,
2025-07-02 23:26:47,119.55220666666666,32.21935,9.2,0.5,,
2025-07-02 23:30:48,119.55099166666666,32.225116666666665,12.8,200.5,,
2025-07-02 23:32:19,119.550665,32.21973,12.4,182.1,,
2025-07-02 23:33:19,119.55033333333331,32.21624666666666,12.5,184.4,,
2025-07-02 23:34:50,119.55026666666669,32.21083,13.3,182.0,,
2025-07-02 23:36:50,119.55007666666668,32.20330333333333,13.6,177.4,,
2025-07-02 23:41:53,119.556525,32.190445,1.0,211.2,,
2025-07-02 23:44:54,119.55650333333334,32.190423333333335,0.0,88.2,,
2025-07-03 00:27:11,119.55650166666666,32.190418333333334,0.0,2.3,,
2025-07-03 01:03:26,119.55649166666667,32.190425,0.0,55.5,,
2025-07-03 01:30:37,119.5836,32.18772166666667,15.3,90.7,,
2025-07-03 01:35:08,119.60575333333334,32.18975,14.9,78.9,,
2025-07-03 01:41:41,119.61534166666668,32.192735,5.6,254.3,,
2025-07-03 01:43:41,119.61187,32.19200166666667,8.6,259.8,,
2025-07-03 01:46:13,119.60496666666668,32.19122,7.8,266.2,,
2025-07-03 01:51:14,119.61402833333334,32.191856666666666,6.0,53.5,,
2025-07-03 01:54:47,119.60921833333332,32.19144,4.2,269.0,,
2025-07-03 01:57:47,119.60416166666668,32.191136666666665,7.1,256.4,,
2025-07-03 02:01:48,119.60967166666669,32.191246666666665,3.7,313.6,,
2025-07-03 02:05:50,119.60351166666666,32.19087,9.3,262.4,,
2025-07-03 02:07:51,119.59604,32.19038166666667,11.7,266.4,,
2025-07-03 02:10:22,119.58639833333334,32.18966666666667,11.6,263.0,,
2025-07-03 02:13:23,119.57545833333332,32.19054,12.3,281.5,,
2025-07-03 02:14:53,119.56940333333333,32.19163,12.4,282.4,,
2025-07-03 02:15:54,119.56539666666669,32.192433333333334,12.5,286.1,,
2025-07-03 02:17:54,119.5598,32.19501,9.5,301.5,,
2025-07-03 02:19:55,119.55532166666669,32.19791333333333,6.3,325.4,,
2025-07-03 02:24:56,119.55427666666668,32.19988333333333,2.0,297.2,,
2025-07-03 02:27:58,119.55253166666668,32.20303,7.6,349.2,,
2025-07-03 02:29:59,119.55197333333334,32.207438333333336,8.0,355.4,,
2025-07-03 02:33:00,119.552205,32.214508333333335,9.5,2.0,,
2025-07-03 02:35:00,119.55178833333332,32.2196,9.0,350.6,,
2025-07-03 02:37:01,119.55125,32.22533333333333,10.5,1.7,,
2025-07-03 02:39:02,119.5538,32.231465,12.4,20.6,,
2025-07-03 02:41:03,119.55452666666666,32.236711666666665,6.6,1.1,,
