postTime,lon,lat,sog,cog,heading,rot
2025-07-01 19:23:41,119.06453333333332,32.23207333333333,0.0,280.4,,
2025-07-01 19:53:41,119.06450666666667,32.23206666666667,0.1,327.0,,
2025-07-01 20:23:42,119.06452,32.23207333333333,0.2,262.2,,
2025-07-01 20:53:42,119.06452,32.232063333333336,0.1,160.6,,
2025-07-01 21:23:42,119.06452,32.23208,0.1,336.9,,
2025-07-01 21:54:31,119.06451666666666,32.23205,0.1,345.2,,
2025-07-01 22:24:37,119.06452,32.232063333333336,0.1,163.4,,
2025-07-01 22:54:37,119.06452,32.23205333333333,0.0,0.6,,
2025-07-01 23:24:37,119.06453333333332,32.232063333333336,0.1,312.6,,
2025-07-01 23:55:08,119.06453333333332,32.232083333333335,0.1,151.0,,
2025-07-02 00:26:00,119.06451666666666,32.23206666666667,0.0,344.6,,
2025-07-02 00:57:33,119.06451666666666,32.23206666666667,0.0,123.8,,
2025-07-02 01:27:35,119.06452,32.23208666666667,0.0,130.0,,
2025-07-02 01:57:36,119.06453333333332,32.23209,0.0,142.9,,
2025-07-02 02:27:36,119.06453333333332,32.232083333333335,0.1,299.1,,
2025-07-02 02:58:08,119.06451666666666,32.23206666666667,0.1,1.8,,
2025-07-02 03:31:39,119.06451666666666,32.232083333333335,0.2,144.6,,
2025-07-02 04:02:00,119.06453333333332,32.232083333333335,0.1,169.8,,
2025-07-02 04:32:45,119.06453333333332,32.2321,0.1,167.4,,
2025-07-02 05:03:35,119.06453333333332,32.23209,0.0,5.4,,
2025-07-02 05:33:52,119.06451666666666,32.232083333333335,0.1,214.3,,
2025-07-02 06:05:00,119.06451666666666,32.232083333333335,0.2,152.8,,
2025-07-02 06:36:34,119.06453333333332,32.2321,0.1,33.3,,
2025-07-02 07:06:34,119.06452,32.2321,0.1,4.7,,
2025-07-02 07:36:59,119.0645,32.232083333333335,0.0,199.2,,
2025-07-02 08:07:32,119.06453333333332,32.23211666666667,0.1,313.0,,
2025-07-02 08:38:11,119.06453333333332,32.23211333333333,0.0,167.2,,
2025-07-02 09:08:11,119.06452,32.23211333333333,0.1,183.4,,
2025-07-02 09:27:18,119.06451666666666,32.2321,0.8,345.5,,
2025-07-02 09:57:54,119.06456666666666,32.2321,0.0,26.3,,
2025-07-02 10:28:27,119.06453333333332,32.2321,0.0,161.7,,
2025-07-02 10:59:11,119.06453333333332,32.23209333333333,0.0,188.5,,
2025-07-02 11:29:11,119.06452,32.232083333333335,0.1,174.8,,
2025-07-02 11:59:56,119.06451666666666,32.23206666666667,0.1,326.9,,
2025-07-02 12:31:14,119.06451666666666,32.23206666666667,0.1,315.4,,
2025-07-02 13:01:48,119.06448333333331,32.232083333333335,0.0,333.2,,
2025-07-02 13:32:00,119.0645,32.232083333333335,0.0,136.8,,
2025-07-02 14:02:44,119.06451666666666,32.23206666666667,0.0,312.6,,
2025-07-02 14:33:17,119.06451666666666,32.23206666666667,0.0,141.2,,
2025-07-02 15:05:00,119.06451666666666,32.23206666666667,0.1,320.9,,
2025-07-02 15:20:57,119.06452,32.23209,0.1,315.7,,
2025-07-02 15:50:57,119.06453333333332,32.23208,0.1,335.8,,
2025-07-02 16:20:57,119.06453333333332,32.23208,0.1,2.1,,
2025-07-02 16:51:06,119.06451666666666,32.23206666666667,0.0,128.6,,
2025-07-02 17:22:19,119.06452,32.23207333333333,0.2,171.5,,
2025-07-02 17:52:19,119.06450666666667,32.23208,0.0,196.6,,
2025-07-02 18:22:19,119.06453333333332,32.232056666666665,0.1,191.1,,
2025-07-02 18:52:19,119.06452,32.232083333333335,0.0,327.9,,
2025-07-02 19:22:19,119.06452,32.23207,0.0,193.8,,
2025-07-02 19:52:19,119.06452,32.23208,0.2,90.7,,
2025-07-02 20:22:34,119.06451666666666,32.23206666666667,0.1,181.0,,
2025-07-02 20:54:37,119.06451666666666,32.23205,0.0,179.1,,
2025-07-02 21:25:48,119.0645,32.23206666666667,0.0,173.7,,
2025-07-02 21:57:04,119.06450666666667,32.23208,0.0,160.7,,
2025-07-02 22:27:04,119.06452,32.232063333333336,0.0,351.8,,
2025-07-02 22:58:00,119.06451666666666,32.23205,0.0,130.8,,
2025-07-02 23:28:32,119.06453333333332,32.23206666666667,0.2,130.1,,
2025-07-02 23:58:53,119.06454666666669,32.23208,0.1,122.2,,
2025-07-03 00:28:53,119.06453333333332,32.232083333333335,0.1,277.3,,
2025-07-03 01:00:00,119.06451666666666,32.23206666666667,0.1,90.6,,
2025-07-03 01:30:00,119.06451666666666,32.232083333333335,0.0,96.0,,
2025-07-03 02:00:32,119.06452,32.2321,0.0,168.5,,
2025-07-03 02:30:32,119.06453333333332,32.23209333333333,0.0,355.6,,
2025-07-03 03:01:04,119.0645,32.232083333333335,0.0,325.0,,
2025-07-03 03:32:00,119.06451666666666,32.2321,0.1,191.4,,
2025-07-03 04:02:04,119.06453333333332,32.2321,0.0,345.7,,
2025-07-03 04:32:26,119.06452,32.23209666666666,0.1,34.4,,
2025-07-03 05:02:26,119.06452,32.23208666666667,0.0,192.8,,
2025-07-03 05:32:26,119.06452,32.23209666666666,0.1,216.3,,
2025-07-03 06:02:26,119.06453333333332,32.23209,0.0,177.6,,
2025-07-03 06:33:07,119.06451666666666,32.2321,0.1,197.1,,
2025-07-03 07:04:00,119.06451666666666,32.2321,0.0,164.2,,
2025-07-03 07:34:00,119.06451666666666,32.232083333333335,0.1,190.3,,
2025-07-03 08:06:15,119.06453333333332,32.2321,0.0,25.3,,
2025-07-03 08:36:56,119.06453333333332,32.2321,0.0,154.0,,
2025-07-03 09:06:56,119.06453333333332,32.23211,0.0,222.8,,
2025-07-03 09:36:56,119.06452,32.23210666666667,0.1,57.0,,
2025-07-03 10:07:00,119.06451666666666,32.23206666666667,0.0,24.7,,
2025-07-03 10:37:00,119.06451666666666,32.2321,0.1,21.6,,
2025-07-03 11:07:00,119.06451666666666,32.232083333333335,0.1,222.6,,
2025-07-03 11:37:13,119.06452,32.23208,0.0,163.3,,
2025-07-03 12:07:17,119.06451666666666,32.232083333333335,0.0,117.2,,
2025-07-03 12:37:45,119.0645,32.232083333333335,0.0,326.7,,
2025-07-03 13:08:59,119.0645,32.232083333333335,0.1,112.2,,
2025-07-03 13:39:00,119.0645,32.23206666666667,0.0,207.6,,
2025-07-03 14:10:11,119.06452,32.23207333333333,0.1,226.6,,
2025-07-03 14:40:11,119.06453333333332,32.23208,0.0,183.4,,
2025-07-03 15:10:54,119.06452,32.23208,0.1,123.7,,
2025-07-03 15:40:54,119.06452,32.232083333333335,0.0,351.9,,
2025-07-03 16:10:55,119.06450666666667,32.23209,0.1,212.2,,
2025-07-03 16:40:55,119.06452,32.23207,0.0,144.1,,
2025-07-03 17:11:27,119.06452,32.23208,0.0,145.0,,
2025-07-03 17:41:27,119.06452,32.23208,0.1,208.5,,
2025-07-03 18:11:27,119.06452,32.23207,0.0,323.6,,
2025-07-03 18:41:27,119.06452,32.232083333333335,0.1,261.3,,
2025-07-03 19:11:27,119.06453333333332,32.23206666666667,0.1,270.6,,
2025-07-03 19:41:27,119.06452,32.23207,0.0,50.6,,
2025-07-03 20:11:51,119.06451666666666,32.23206666666667,0.0,293.4,,
2025-07-03 20:42:25,119.06451666666666,32.23206666666667,0.2,197.7,,
2025-07-03 21:13:00,119.06453333333332,32.23206666666667,0.0,344.0,,
2025-07-03 21:44:14,119.06451666666666,32.23206666666667,0.1,141.7,,
2025-07-03 22:14:25,119.06452,32.232056666666665,0.1,143.8,,
2025-07-03 22:44:25,119.06452,32.23205333333333,0.1,186.6,,
2025-07-03 23:14:58,119.06453333333332,32.23206666666667,0.1,139.3,,
2025-07-03 23:46:00,119.06453333333332,32.23206666666667,0.0,125.7,,
2025-07-04 00:16:36,119.06453333333332,32.23206666666667,0.0,177.4,,
2025-07-04 00:47:25,119.06452,32.23207,0.0,61.8,,
2025-07-04 01:17:37,119.06451666666666,32.232083333333335,0.2,96.3,,
2025-07-04 01:48:06,119.06453333333332,32.232083333333335,0.1,129.4,,
2025-07-04 02:19:21,119.06453333333332,32.232083333333335,0.1,169.9,,
2025-07-04 02:50:24,119.06453333333332,32.23208666666667,0.1,318.3,,
2025-07-04 03:20:24,119.06453333333332,32.23209,0.0,307.9,,
2025-07-04 03:50:24,119.06452,32.23209333333333,0.1,355.7,,
2025-07-04 04:21:00,119.06451666666666,32.232083333333335,0.0,184.1,,
2025-07-04 04:51:51,119.06451666666666,32.232083333333335,0.1,160.1,,
2025-07-04 05:21:52,119.06453333333332,32.23209666666666,0.1,151.7,,
2025-07-04 05:52:13,119.06452,32.23208666666667,0.1,208.3,,
2025-07-04 06:22:13,119.06452,32.23209333333333,0.0,156.4,,
2025-07-04 06:52:13,119.06452,32.23211,0.1,202.6,,
2025-07-04 07:22:13,119.06450666666667,32.2321,0.0,351.7,,
2025-07-04 07:52:13,119.06452,32.23211333333333,0.2,156.2,,
2025-07-04 08:22:30,119.06451666666666,32.23211666666667,0.1,184.0,,
2025-07-04 08:53:48,119.06451666666666,32.2321,0.1,202.5,,
2025-07-04 09:24:28,119.06448333333331,32.2321,0.1,23.6,,
2025-07-04 09:55:12,119.06452,32.2321,0.1,151.1,,
2025-07-04 10:25:36,119.06451666666666,32.232083333333335,0.1,109.7,,
2025-07-04 10:56:48,119.06451666666666,32.2321,0.0,170.9,,
2025-07-04 11:27:20,119.06451666666666,32.232083333333335,0.1,180.2,,
2025-07-04 11:57:51,119.06452,32.23208666666667,0.1,109.4,,
2025-07-04 12:27:59,119.06451666666666,32.23206666666667,0.0,180.4,,
2025-07-04 12:58:41,119.0645,32.232083333333335,0.1,358.0,,
2025-07-04 13:30:49,119.06452,32.23208,0.1,280.9,,
2025-07-04 14:00:49,119.06450666666667,32.23209333333333,0.0,277.4,,
2025-07-04 14:30:49,119.06452,32.23207333333333,0.1,41.1,,
2025-07-04 15:00:49,119.06452,32.23208666666667,0.0,196.6,,
2025-07-04 15:30:49,119.06453333333332,32.232083333333335,0.0,14.1,,
2025-07-04 16:00:49,119.06452,32.23207,0.1,197.3,,
2025-07-04 16:31:17,119.06451666666666,32.23206666666667,0.0,203.8,,
2025-07-04 17:02:00,119.06451666666666,32.23206666666667,0.1,166.2,,
2025-07-04 17:32:00,119.06453333333332,32.23206666666667,0.1,186.6,,
2025-07-04 18:02:00,119.06453333333332,32.232083333333335,0.1,241.8,,
2025-07-04 18:33:21,119.0645,32.232083333333335,0.1,281.4,,
2025-07-04 19:03:24,119.06453333333332,32.23207,0.1,235.9,,
2025-07-04 19:34:01,119.06451666666666,32.23206666666667,0.1,150.5,,
2025-07-04 20:04:05,119.0645,32.23206666666667,0.1,77.6,,
2025-07-04 20:35:36,119.0645,32.232083333333335,0.1,195.2,,
2025-07-04 21:03:59,119.06501666666666,32.2305,6.2,143.6,,
2025-07-04 21:06:04,119.07068,32.231926666666666,11.5,52.5,,
2025-07-04 21:08:04,119.0768,32.23597,11.8,54.0,,
2025-07-04 21:10:04,119.08338666666668,32.23949666666667,11.8,59.7,,
2025-07-04 21:35:34,119.18089333333332,32.23842,11.8,109.0,,
2025-07-04 21:37:34,119.18813333333334,32.23613,11.9,112.5,,
2025-07-04 21:40:04,119.19688,32.23269333333333,11.7,115.3,,
2025-07-04 21:42:04,119.20381333333331,32.22987666666667,11.7,116.2,,
2025-07-04 21:44:04,119.21061333333331,32.22691,11.7,118.1,,
2025-07-04 21:46:04,119.21730666666669,32.22398666666667,11.3,117.5,,
2025-07-04 21:48:04,119.22372,32.22113,11.0,119.5,,
2025-07-04 21:50:34,119.23125333333331,32.21698,11.0,124.1,,
2025-07-04 21:53:04,119.23856,32.212806666666665,10.7,125.1,,
2025-07-04 21:55:04,119.24433333333332,32.209293333333335,10.9,125.1,,
2025-07-04 21:57:04,119.25017333333334,32.20576,11.0,125.6,,
2025-07-04 21:59:32,119.25733333333334,32.20121666666667,11.1,128.1,,
2025-07-04 22:02:04,119.26498666666669,32.19694666666667,11.1,120.2,,
2025-07-04 22:04:46,119.2736,32.19286666666667,11.1,119.6,,
2025-07-04 22:06:58,119.28105,32.19025,11.1,107.6,,
2025-07-04 22:09:04,119.28852,32.18881,11.1,98.7,,
2025-07-04 22:11:04,119.29585333333333,32.18844,11.3,87.8,,
2025-07-04 22:13:04,119.30334666666668,32.18846,11.4,92.3,,
2025-07-04 22:15:04,119.31082666666669,32.188293333333334,11.3,90.1,,
2025-07-04 22:17:22,119.31931666666668,32.188583333333334,11.5,87.0,,
2025-07-04 22:19:39,119.3278,32.18926666666667,11.3,80.7,,
2025-07-04 22:22:34,119.3384,32.191563333333335,11.5,73.1,,
2025-07-04 22:24:34,119.34542666666668,32.193823333333334,11.6,66.6,,
2025-07-04 22:26:34,119.35246666666669,32.196396666666665,11.6,67.0,,
2025-07-04 22:29:04,119.36086666666668,32.20003,11.5,57.4,,
2025-07-04 22:31:04,119.36656,32.20403666666667,11.3,43.9,,
2025-07-04 22:33:04,119.37062666666668,32.209426666666666,11.9,35.2,,
2025-07-04 22:34:04,119.37302666666666,32.21208333333333,12.1,39.3,,
2025-07-04 22:35:56,119.37776666666667,32.216833333333334,12.0,39.6,,
2025-07-04 22:38:12,119.38356666666668,32.2226,11.9,42.3,,
2025-07-04 22:39:38,119.38716666666669,32.22626666666667,12.0,40.7,,
2025-07-04 22:41:04,119.39084,32.230003333333336,12.1,39.9,,
2025-07-04 22:42:04,119.39334666666667,32.23261333333333,12.1,38.7,,
2025-07-04 22:43:04,119.39584,32.23531,12.4,38.1,,
2025-07-04 22:44:04,119.39841333333334,32.23796,12.4,41.0,,
2025-07-04 23:25:34,119.53694666666668,32.23692,7.9,133.8,,
2025-07-04 23:27:34,119.54048,32.233653333333336,8.2,138.5,,
2025-07-04 23:29:34,119.54405333333334,32.230446666666666,7.5,137.1,,
2025-07-04 23:31:34,119.54677333333332,32.22741333333333,5.9,146.2,,
2025-07-04 23:35:33,119.54891666666668,32.221983333333334,4.8,174.3,,
2025-07-04 23:38:34,119.54878666666669,32.21808,4.9,186.3,,
2025-07-04 23:41:03,119.54830666666666,32.21427,8.6,184.6,,
2025-07-04 23:43:07,119.54808,32.20873666666667,10.6,178.4,,
2025-07-04 23:46:04,119.55028,32.200026666666666,11.0,161.8,,
2025-07-04 23:48:34,119.55552,32.194026666666666,10.2,129.0,,
2025-07-04 23:51:14,119.56176666666668,32.1902,8.3,114.9,,
2025-07-04 23:54:04,119.56872,32.188233333333336,8.6,106.7,,
2025-07-04 23:56:31,119.57551666666669,32.18685,7.9,101.2,,
2025-07-04 23:58:33,119.58076,32.18646666666667,7.1,91.4,,
2025-07-05 00:00:33,119.58530666666668,32.18644333333334,6.8,90.2,,
2025-07-05 00:03:03,119.59101333333334,32.18638,7.5,91.9,,
2025-07-05 00:05:33,119.59670666666666,32.18643333333333,6.6,85.0,,
2025-07-05 00:07:33,119.60102666666668,32.18701333333333,6.7,77.3,,
2025-07-05 00:10:04,119.60648,32.18842333333333,7.0,71.2,,
2025-07-05 00:12:52,119.61356666666669,32.190466666666666,8.9,74.6,,
2025-07-05 00:15:03,119.62048,32.19159666666667,11.4,88.2,,
2025-07-05 00:17:20,119.62878333333332,32.192433333333334,11.4,77.5,,
2025-07-05 00:19:34,119.63718666666666,32.19432,11.9,71.5,,
2025-07-05 00:21:03,119.64281333333334,32.196063333333335,12.0,67.3,,
2025-07-05 00:23:03,119.64974666666669,32.19904666666667,11.9,63.9,,
2025-07-05 00:25:05,119.65648,32.20232333333333,11.9,61.8,,
2025-07-05 00:26:22,119.66068333333334,32.204948333333334,12.4,45.8,,
2025-07-05 00:27:33,119.6638,32.20822,12.5,35.7,,
2025-07-05 00:28:33,119.66613333333332,32.211166666666664,12.8,32.3,,
2025-07-05 00:29:34,119.66852,32.21428,13.6,33.3,,
2025-07-05 00:30:34,119.67110666666666,32.217196666666666,13.2,46.2,,
2025-07-05 00:32:04,119.67481333333332,32.22152,11.8,29.1,,
2025-07-05 00:34:33,119.67802666666668,32.228366666666666,12.1,16.6,,
2025-07-05 00:35:33,119.67929333333332,32.23163,12.5,19.7,,
2025-07-05 00:36:33,119.68061333333333,32.23495,12.7,17.7,,
2025-07-05 00:37:33,119.68192,32.23834,12.7,18.7,,
2025-07-05 02:03:03,119.87164,32.238973333333334,10.6,172.9,,
2025-07-05 02:05:03,119.87246666666668,32.23306,10.8,171.9,,
2025-07-05 02:07:33,119.87397333333334,32.22556,11.0,167.5,,
2025-07-05 02:09:33,119.87570666666667,32.21959666666667,11.0,166.1,,
2025-07-05 02:11:33,119.87754666666666,32.21363,11.0,166.3,,
2025-07-05 02:13:46,119.87662666666668,32.21664333333333,11.0,165.4,,
2025-07-05 02:16:09,119.87801666666668,32.211933333333334,11.2,166.3,,
2025-07-05 02:18:09,119.87985333333332,32.20444333333333,11.5,168.3,,
2025-07-05 02:20:32,119.88368,32.18541333333334,11.7,172.3,,
2025-07-05 02:23:02,119.88450666666668,32.17745333333333,11.1,174.6,,
2025-07-05 02:25:58,119.88417333333334,32.18058333333333,11.3,176.0,,
2025-07-05 02:27:59,119.88481333333333,32.17273333333333,11.2,177.1,,
2025-07-05 02:31:03,119.88734666666667,32.15270666666667,10.8,168.3,,
2025-07-05 02:33:14,119.88765,32.151516666666666,10.8,168.3,,
2025-07-05 02:35:20,119.88833333333334,32.14928333333334,10.9,164.8,,
2025-07-05 02:38:12,119.89326666666666,32.13883333333333,10.8,157.3,,
2025-07-05 02:40:14,119.90049333333332,32.12743,10.8,159.4,,
2025-07-05 02:43:13,119.90288,32.118543333333335,10.9,165.5,,
2025-07-05 02:46:42,119.90618666666668,32.10841333333333,10.5,164.6,,
2025-07-05 02:48:42,119.90773333333334,32.10269666666667,10.4,169.9,,
2025-07-05 02:52:00,119.91006666666668,32.093266666666665,10.4,165.6,,
2025-07-05 02:54:13,119.91265333333334,32.08734666666667,10.9,156.8,,
2025-07-05 02:57:12,119.91672,32.078633333333336,11.2,159.8,,
2025-07-05 02:59:42,119.92097333333334,32.071533333333335,11.6,155.8,,
2025-07-05 03:01:42,119.92405333333332,32.06557,11.5,156.9,,
2025-07-05 03:04:42,119.92834666666668,32.05663666666667,11.5,157.2,,
2025-07-05 03:07:42,119.93276,32.0477,11.4,155.6,,
2025-07-05 03:09:42,119.93596,32.04185,11.5,153.8,,
2025-07-05 03:11:42,119.93949333333332,32.03609,11.6,152.2,,
2025-07-05 03:13:42,119.94308,32.03036,11.4,150.1,,
2025-07-05 03:17:12,119.94942666666668,32.02071333333333,10.3,152.5,,
2025-07-05 03:19:12,119.95252,32.01660666666667,7.9,141.2,,
2025-07-05 03:21:12,119.95548,32.013603333333336,6.1,138.3,,
2025-07-05 03:23:13,119.95846666666668,32.010913333333335,6.8,132.2,,
2025-07-05 03:25:30,119.96266666666666,32.00833333333333,7.0,125.8,,
2025-07-05 03:27:42,119.96624,32.005763333333334,6.4,132.0,,
2025-07-05 03:29:42,119.96964,32.00311666666666,7.2,132.0,,
2025-07-05 03:31:42,119.97293333333332,32.000643333333336,7.0,129.7,,
2025-07-05 03:33:42,119.97746666666669,31.99707,11.7,136.0,,
2025-07-05 03:35:42,119.98253333333334,31.99271333333333,10.2,131.2,,
2025-07-05 03:37:42,119.987,31.98885333333333,9.9,139.7,,
2025-07-05 03:39:42,119.99125333333332,31.98454,10.2,139.6,,
2025-07-05 03:41:42,119.99574666666666,31.980506666666667,9.7,132.9,,
2025-07-05 03:43:49,120.00129333333334,31.976803333333333,10.3,124.1,,
2025-07-05 03:45:49,120.00684,31.973696666666665,10.4,122.6,,
2025-07-05 03:47:49,120.01261333333332,31.970606666666665,10.3,118.9,,
2025-07-05 03:49:49,120.01885333333334,31.96829333333333,10.5,113.3,,
2025-07-05 03:51:49,120.02534666666666,31.966086666666666,10.7,110.9,,
2025-07-05 03:54:43,120.03486666666667,31.96275,11.0,112.5,,
2025-07-05 03:56:49,120.04184,31.960643333333334,10.8,107.9,,
2025-07-05 03:59:12,120.04986666666667,31.958683333333333,10.6,103.5,,
2025-07-05 04:01:16,120.05693333333332,31.957146666666667,10.8,106.5,,
2025-07-05 04:03:45,120.06537333333333,31.954823333333334,10.8,107.8,,
2025-07-05 04:05:45,120.07198666666666,31.95292,10.7,109.4,,
2025-07-05 04:07:45,120.07848,31.95111,10.4,105.3,,
2025-07-05 04:10:00,120.08823333333332,31.94843333333333,10.6,110.0,,
2025-07-05 04:12:15,120.09317333333334,31.94688333333333,10.2,108.8,,
2025-07-05 04:14:15,120.0994,31.945126666666667,10.1,109.6,,
2025-07-05 04:16:17,120.10568,31.94324,10.0,107.6,,
2025-07-05 04:18:44,120.11362666666666,31.94125,10.2,107.3,,
2025-07-05 04:20:45,120.12001333333332,31.939533333333333,10.3,107.4,,
2025-07-05 04:23:44,120.12962666666668,31.937006666666665,10.2,105.5,,
2025-07-05 04:25:44,120.13610666666666,31.93545,10.3,105.1,,
2025-07-05 04:27:44,120.14266666666668,31.934103333333333,10.4,101.3,,
2025-07-05 04:29:44,120.1494,31.933156666666665,10.4,97.9,,
2025-07-05 04:32:08,120.15745333333334,31.932,10.5,101.7,,
2025-07-05 04:34:08,120.1642,31.93068333333333,10.6,102.3,,
2025-07-05 04:36:08,120.17098666666666,31.929516666666668,10.6,99.6,,
2025-07-05 04:39:08,120.18113333333334,31.92829,10.2,94.9,,
2025-07-05 04:41:47,120.19013333333334,31.9276,10.3,94.5,,
2025-07-05 04:45:08,120.20152,31.927086666666668,10.7,95.4,,
2025-07-05 04:47:50,120.21091666666666,31.926766666666666,10.5,91.1,,
2025-07-05 04:50:08,120.21878666666667,31.927086666666668,10.5,85.2,,
2025-07-05 04:52:08,120.22561333333331,31.927716666666665,10.4,83.8,,
2025-07-05 04:54:08,120.2324,31.928376666666665,10.3,82.2,,
2025-07-05 04:56:08,120.23916,31.929516666666668,10.7,74.2,,
2025-07-05 04:58:08,120.24588,31.931346666666663,10.9,71.8,,
2025-07-05 05:00:08,120.25238666666668,31.93354666666667,10.6,63.5,,
2025-07-05 05:02:39,120.26005,31.93735,10.9,57.9,,
2025-07-05 05:04:50,120.26686666666669,31.9405,10.8,60.9,,
2025-07-05 05:07:00,120.27375,31.943466666666662,10.9,63.5,,
2025-07-05 05:09:18,120.281,31.9464,10.8,66.7,,
2025-07-05 05:11:30,120.28826666666669,31.948833333333333,10.7,68.1,,
2025-07-05 05:13:38,120.29512,31.951163333333334,10.8,66.0,,
2025-07-05 05:15:38,120.30146666666668,31.95369,10.7,65.1,,
2025-07-05 05:18:08,120.30936,31.956983333333334,10.8,62.1,,
2025-07-05 05:20:08,120.31536,31.960106666666668,10.6,56.4,,
2025-07-05 05:22:08,120.32097333333331,31.963466666666665,10.5,54.5,,
2025-07-05 05:24:08,120.32644,31.96697333333333,10.4,51.4,,
2025-07-05 05:26:29,120.33251666666666,31.97138333333333,10.4,48.5,,
2025-07-05 05:28:38,120.33849333333332,31.974976666666667,10.4,54.5,,
2025-07-05 05:30:38,120.34392,31.978373333333334,10.3,54.6,,
2025-07-05 05:32:38,120.34933333333332,31.981786666666668,10.2,51.8,,
2025-07-05 05:34:38,120.35477333333333,31.985216666666663,10.3,54.6,,
2025-07-05 05:36:38,120.36028,31.98850333333333,10.2,55.8,,
2025-07-05 05:39:08,120.36730666666666,31.99256,10.3,56.3,,
2025-07-05 05:41:08,120.37286666666668,31.99588,10.4,52.3,,
2025-07-05 05:43:08,120.37829333333332,31.999486666666662,10.4,51.9,,
2025-07-05 05:45:08,120.38346666666666,32.00328666666667,10.6,43.0,,
2025-07-05 05:47:08,120.38861333333334,32.00711,10.6,56.5,,
2025-07-05 05:49:08,120.39441333333332,32.01035,10.5,56.7,,
2025-07-05 05:51:08,120.40004,32.01378666666667,10.5,54.6,,
2025-07-05 05:53:08,120.40608,32.016693333333336,10.7,65.7,,
2025-07-05 05:55:08,120.41246666666666,32.019193333333334,10.8,65.5,,
2025-07-05 05:57:37,120.42069333333332,32.0219,10.8,70.6,,
2025-07-05 05:59:38,120.42726666666668,32.02404,10.4,62.0,,
2025-07-05 06:01:38,120.43370666666668,32.02647,10.8,68.9,,
2025-07-05 06:03:38,120.44055,32.02835,11.0,76.2,,
2025-07-05 06:06:37,120.45096,32.03011,10.2,79.9,,
2025-07-05 06:08:37,120.45754666666669,32.03064666666667,10.1,87.3,,
2025-07-05 06:10:38,120.46430666666669,32.03081666666667,10.3,86.4,,
2025-07-05 06:13:08,120.47284,32.031193333333334,10.4,90.0,,
2025-07-05 06:16:07,120.48317333333334,32.030836666666666,10.4,94.7,,
2025-07-05 06:18:07,120.49001333333334,32.030253333333334,10.5,96.4,,
2025-07-05 06:20:40,120.4986,32.029066666666665,10.4,102.4,,
2025-07-05 06:23:08,120.50658666666666,32.02714,10.3,108.1,,
2025-07-05 06:26:07,120.51608,32.02427333333333,10.3,111.8,,
2025-07-05 06:28:07,120.52238666666666,32.02220666666667,10.2,110.8,,
2025-07-05 06:30:07,120.52866666666668,32.02005,10.3,113.7,,
